Code,Trouble Code System,Condition Description,Common Fixes
P0542,Powertrain,Intake Air Heater  - Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0543,Powertrain,Intake Air Heater  - Circuit Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0544,Powertrain,Exhaust Gas Temperature Sensor Circuit (Bank 1 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0545,Powertrain,Exhaust Gas Temperature Sensor Circuit Low (Bank 1 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0546,Powertrain,Exhaust Gas Temperature Sensor Circuit High (Bank 1 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0547,Powertrain,Exhaust Gas Temperature Sensor Circuit (Bank 2 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0548,Powertrain,Exhaust Gas Temperature Sensor Circuit Low (Bank 2 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0549,Powertrain,Exhaust Gas Temperature Sensor Circuit High (Bank 2 Sensor 1),Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P054A,Powertrain,Cold Start  - Camshaft Position Timing Over-Advanced Bank 1,Change engine oil and filter; clean or replace VVT solenoid/actuator; inspect timing chain/belt; check oil pressure,"Low/dirty oil, faulty VVT solenoid, timing issues, wiring problems"
P054B,Powertrain,Cold Start  - Camshaft Position Timing Over-Retarded Bank 1,Change engine oil and filter; clean or replace VVT solenoid/actuator; inspect timing chain/belt; check oil pressure,"Low/dirty oil, faulty VVT solenoid, timing issues, wiring problems"
P054C,Powertrain,Cold Start  - Camshaft Position Timing Over-Advanced Bank 2,Change engine oil and filter; clean or replace VVT solenoid/actuator; inspect timing chain/belt; check oil pressure,"Low/dirty oil, faulty VVT solenoid, timing issues, wiring problems"
P054D,Powertrain,Cold Start  - Camshaft Position Timing Over-Retarded Bank 2,Change engine oil and filter; clean or replace VVT solenoid/actuator; inspect timing chain/belt; check oil pressure,"Low/dirty oil, faulty VVT solenoid, timing issues, wiring problems"
P0550,Powertrain,Power Steering Pressure Sensor Circuit Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0551,Powertrain,Power Steering Pressure Sensor Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0552,Powertrain,Power Steering Pressure Sensor Circuit Low Input,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0553,Powertrain,Power Steering Pressure Sensor Circuit High Input,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0554,Powertrain,Power Steering Pressure Sensor Circuit Intermittent,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0555,Powertrain,Brake Booster Pressure Sensor Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0556,Powertrain,Brake Booster Pressure Sensor Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0557,Powertrain,Brake Booster Pressure Sensor Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0558,Powertrain,Brake Booster Pressure Sensor Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0559,Powertrain,Brake Booster Pressure Sensor Circuit Intermittent,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0560,Powertrain,System voltage malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0560,Powertrain,System Voltage Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0561,Powertrain,System Voltage Unstable,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0562,Powertrain,System voltage low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0562,Powertrain,System Voltage Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0563,Powertrain,System voltage high,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0563,Powertrain,System Voltage High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0564,Powertrain,Cruise Control Multi-Function Input  - Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0565,Powertrain,Cruise “On” signal malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0565,Powertrain,Cruise Control On Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0566,Powertrain,Cruise “Off” signal malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0566,Powertrain,Cruise Control Off Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0567,Powertrain,Cruise “Resume” signal malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0567,Powertrain,Cruise Control Resume Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0568,Powertrain,Cruise “Set” signal malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0568,Powertrain,Cruise Control Set Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0569,Powertrain,Cruise “Coast” signal malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0569,Powertrain,Cruise Control Coast Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P056A,Powertrain,Cruise Control - Increase Distance Signal,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P056B,Powertrain,Cruise Control - Decrease Distance Signal,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0570,Powertrain,Cruise Control Accel Signal Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0571,Powertrain,Brake switch A circuit malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0571,Powertrain,Cruise Control/Brake Switch A Circuit Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0572,Powertrain,Cruise Control/Brake Switch A Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0573,Powertrain,Cruise Control/Brake Switch A Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0574,Powertrain,Cruise Control System - Vehicle Speed Too High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0575,Powertrain,Cruise Control Input Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0576,Powertrain,Cruise Control Input Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0577,Powertrain,Cruise Control Input Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0578,Powertrain,Cruise Control Multi-Function Input  - Circuit Stuck,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0579,Powertrain,Cruise Control Multi-Function Input  - Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0580,Powertrain,Cruise Control Multi-Function Input  - Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0581,Powertrain,Cruise Control Multi-Function Input  - Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0582,Powertrain,Cruise Control Vacuum Control Circuit /Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0583,Powertrain,Cruise Control Vacuum Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0584,Powertrain,Cruise Control Vacuum Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0585,Powertrain,Cruise Control Multi-Function Input   - Correlation,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0586,Powertrain,Cruise Control Vent Control Circuit/Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0587,Powertrain,Cruise Control Vent Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0588,Powertrain,Cruise Control Vent Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0589,Powertrain,Cruise Control Multi-Function Input  - Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0590,Powertrain,Cruise Control Multi-Function Input  - Circuit Stuck,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0591,Powertrain,Cruise Control Multi-Function Input  - Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0592,Powertrain,Cruise Control Multi-Function Input  - Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0593,Powertrain,Cruise Control Multi-Function Input  - Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0594,Powertrain,Cruise Control Servo Control Circuit/Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0595,Powertrain,Cruise Control Servo Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0596,Powertrain,Cruise Control Servo Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0597,Powertrain,Thermostat Heater Control Circuit/Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0598,Powertrain,Thermostat Heater Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0599,Powertrain,Thermostat Heater Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0600,Powertrain,Serial Communication Link Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0601,Powertrain,Internal Control Module Memory Check Sum Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0602,Powertrain,Control Module Programming Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0603,Powertrain,Internal control module KAM error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0603,Powertrain,Internal Control Module Keep Alive Memory (KAM) Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0604,Powertrain,Internal Control Module Random Access Memory (RAM) Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0605,Powertrain,Internal control module ROM error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0605,Powertrain,Internal Control Module Read Only Memory (ROM) Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0606,Powertrain,PCM processor fault,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0606,Powertrain,PCM Processor Fault,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0607,Powertrain,Control Module Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0608,Powertrain,"Control Module VSS Output ""A"" Malfunction",Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0609,Powertrain,"Control Module VSS Output ""B"" Malfunction",Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P060A,Powertrain,Internal Control Module Monitoring Processor Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P060B,Powertrain,Internal Control Module A/D Processing Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P060C,Powertrain,Internal Control Module Main Processor Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P060D,Powertrain,Internal Control Module Accelerator Pedal Position Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P060E,Powertrain,Internal Control Module Throttle Position Performance,Clean throttle body; inspect/replace throttle position sensor; check wiring,"Dirty throttle body, faulty TPS, wiring issues"
P060F,Powertrain,Internal Control Module Coolant Temperature Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0610,Powertrain,Control Module Vehicle Options Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0611,Powertrain,Fuel Injector Control Module Performance,Clean or replace fuel injector; check fuel pressure regulator; inspect wiring,"Clogged/leaking injector, fuel pressure issues, wiring fault"
P0612,Powertrain,Fuel Injector Control Module Relay Control,Clean or replace fuel injector; check fuel pressure regulator; inspect wiring,"Clogged/leaking injector, fuel pressure issues, wiring fault"
P0613,Powertrain,TCM Processor,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0614,Powertrain,ECM / TCM Incompatible,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0615,Powertrain,Starter Relay Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0616,Powertrain,Starter Relay Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0617,Powertrain,Starter Relay Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0618,Powertrain,Alternative Fuel Control Module KAM Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0619,Powertrain,Alternative Fuel Control Module RAM/ROM Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061A,Powertrain,Internal Control Module Torque Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061B,Powertrain,Internal Control Module Torque Calculation Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061C,Powertrain,Internal Control Module Engine RPM Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061D,Powertrain,Internal Control Module Engine Air Mass Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061E,Powertrain,Internal Control Module Brake Signal Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P061F,Powertrain,Internal Control Module Throttle Actuator Controller Performance,Clean throttle body; inspect/replace throttle position sensor; check wiring,"Dirty throttle body, faulty TPS, wiring issues"
P0620,Powertrain,Generator Control Circuit Malfunction,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0621,Powertrain,"Generator Lamp ""L"" Control Circuit Malfunction",Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0622,Powertrain,"Generator Field ""F"" Control Circuit Malfunction",Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0623,Powertrain,Generator Lamp Control Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0624,Powertrain,Fuel Cap Lamp Control Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0625,Powertrain,Generator Field/F Terminal Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0626,Powertrain,Generator Field/F Terminal Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0627,Powertrain,Fuel Pump  - Control Circuit /Open,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0628,Powertrain,Fuel Pump  - Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0629,Powertrain,Fuel Pump  - Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P062A,Powertrain,Fuel Pump  - Control Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P062B,Powertrain,Internal Control Module Fuel Injector Control Performance,Clean or replace fuel injector; check fuel pressure regulator; inspect wiring,"Clogged/leaking injector, fuel pressure issues, wiring fault"
P062C,Powertrain,Internal Control Module Vehicle Speed Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P062D,Powertrain,Fuel Injector Driver Circuit Performance Bank 1,Clean or replace fuel injector; check fuel pressure regulator; inspect wiring,"Clogged/leaking injector, fuel pressure issues, wiring fault"
P062E,Powertrain,Fuel Injector Driver Circuit Performance Bank 2,Clean or replace fuel injector; check fuel pressure regulator; inspect wiring,"Clogged/leaking injector, fuel pressure issues, wiring fault"
P062F,Powertrain,Internal Control Module EEPROM Error,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0630,Powertrain,VIN Not Programmed or Incompatible &ndash; ECM/PCM,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0631,Powertrain,VIN Not Programmed or Incompatible &ndash; TCM,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0632,Powertrain,Odometer Not Programmed &ndash; ECM/PCM,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0633,Powertrain,Immobilizer Key Not Programmed &ndash; ECM/PCM,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0634,Powertrain,PCM/ECM/TCM Internal Temperature Too High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0635,Powertrain,Power Steering Control Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0636,Powertrain,Power Steering Control Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0637,Powertrain,Power Steering Control Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0638,Powertrain,Throttle Actuator Control Range/Performance (Bank 1),Clean throttle body; inspect/replace throttle position sensor; check wiring,"Dirty throttle body, faulty TPS, wiring issues"
P0639,Powertrain,Throttle Actuator Control Range/Performance (Bank 2),Clean throttle body; inspect/replace throttle position sensor; check wiring,"Dirty throttle body, faulty TPS, wiring issues"
P063A,Powertrain,Generator Voltage Sense Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P063B,Powertrain,Generator Voltage Sense Circuit Range/Performance,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P063C,Powertrain,Generator Voltage Sense Circuit Low,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P063D,Powertrain,Generator Voltage Sense Circuit High,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P063E,Powertrain,Auto Configuration Throttle Input Not Present,Clean throttle body; inspect/replace throttle position sensor; check wiring,"Dirty throttle body, faulty TPS, wiring issues"
P063F,Powertrain,Auto Configuration Engine Coolant Temperature Input Not Present,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0640,Powertrain,Manifold intake air heater…,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
P0640,Powertrain,Intake Air Heater Control Circuit,Inspect wiring and connectors; test related sensor/actuator; check for vacuum leaks; scan for related codes,"Wiring fault, sensor failure, actuator issue, poor connections, PCM related"
